station_id,name,latitude,longitude,station_type,transport_type,public_transport,transport_category
339419337,"Oststeinbek, Hamburger Kamp",53.5421752,10.1568143,bus_stop,bus,platform,bus
339419339,"Oststeinbek, Hamburger Kamp",53.5424079,10.1564012,bus_stop,bus,platform,bus
339419341,"Oststeinbek, Barsbüttler Weg",53.5420255,10.165325,bus_stop,bus,platform,bus
339419343,"Oststeinbek, Barsbüttler Weg",53.5421452,10.1649744,bus_stop,bus,platform,bus
339419345,"Oststeinbek, Stormarnstraße",53.5420881,10.1695433,bus_stop,bus,platform,bus
339419347,"Oststeinbek, Stormarnstraße",53.5422121,10.1690477,bus_stop,bus,platform,bus
339419349,"Oststeinbek, Kampstraße",53.542405,10.176531,bus_stop,bus,platform,bus
339419351,"Oststeinbek, Kampstraße",53.5425555,10.1764629,bus_stop,bus,platform,bus
339419353,"Oststeinbek, Meienhoop",53.5416199,10.1870178,bus_stop,bus,platform,bus
339419355,"Oststeinbek, Meienhoop",53.5418303,10.1867209,bus_stop,bus,platform,bus
339419359,"Glinde, Quellental",53.5404385,10.1975227,bus_stop,bus,platform,bus
339419364,"Glinde, Quellental",53.540579,10.197071,bus_stop,bus,platform,bus
339419366,"Glinde, Havighorster Weg",53.5402302,10.2025617,bus_stop,bus,platform,bus
339419368,"Glinde, Havighorster Weg",53.5405095,10.2009748,bus_stop,bus,platform,bus
339419370,"Glinde, Markt",53.5406035,10.2116085,bus_stop,bus,platform,bus
339419374,"Glinde, Mühlenstraße",53.5425418,10.2125088,bus_stop,bus,platform,bus
339419376,"Glinde, Mühlenstraße",53.5426325,10.2143035,bus_stop,bus,platform,bus
339419379,"Glinde, An der Alten Wache",53.5432017,10.2179229,bus_stop,bus,platform,bus
339419381,"Glinde, An der Alten Wache",53.5433957,10.2184432,bus_stop,bus,platform,bus
339419384,"Glinde, Berliner Straße",53.5470033,10.2332298,bus_stop,bus,platform,bus
339419389,"Neuschönningstedt, Heideweg",53.5499453,10.241031,bus_stop,bus,platform,bus
339419391,"Neuschönningstedt, Heideweg",53.549884,10.2413348,bus_stop,bus,platform,bus
339419393,"Neuschönningstedt, Ebereschenweg",53.5512699,10.2464442,bus_stop,bus,platform,bus
339419395,"Neuschönningstedt, Ebereschenweg",53.5511613,10.2463973,bus_stop,bus,platform,bus
339422371,U Steinfurther Allee,53.5411079,10.1389433,bus_stop,bus,platform,bus
339474818,Reclamstraße,53.5382797,10.1115597,bus_stop,bus,platform,bus
339474820,An der Schleemer Mühle,53.5373594,10.1156204,bus_stop,bus,platform,bus
339474823,Mehrenskamp,53.5343044,10.1214999,bus_stop,bus,platform,bus
339474826,Steinbeker Marktstraße,53.5323973,10.1276111,bus_stop,bus,platform,bus
339474828,Kirchsteinbek,53.5306551,10.1296551,bus_stop,bus,platform,bus
339474831,Haseneck,53.529846,10.137681,bus_stop,bus,platform,bus
339476135,Schule Mümmelmannsberg,53.5298084,10.1398294,bus_stop,bus,platform,bus
339476137,Max-Klinger-Straße,53.5297462,10.1444214,bus_stop,bus,platform,bus
339476139,Feiningerstraße,53.5296775,10.1484046,bus_stop,bus,platform,bus
339476144,Steinbeker Grenzdamm,53.523874,10.1490042,bus_stop,bus,platform,bus
339476146,Langbergring,53.516072,10.1576332,bus_stop,bus,platform,bus
339476149,Schulredder,53.5141389,10.1624126,bus_stop,bus,platform,bus
339476152,Boberg,53.5141486,10.1672938,bus_stop,bus,platform,bus
339482783,Boberger Drift,53.5133647,10.1717044,bus_stop,bus,platform,bus
339482786,Perelsstraße,53.5109248,10.2038701,bus_stop,bus,platform,bus
339482789,Binnenfeldredder,53.5033201,10.2104432,bus_stop,bus,platform,bus
339482792,Bornmühlenweg,53.498895,10.2101857,bus_stop,bus,platform,bus
339482795,Lohbrügger Markt,53.4946752,10.2077611,bus_stop,bus,platform,bus
339482803,Kirchhofsweg,53.4836473,10.2206551,bus_stop,bus,platform,bus
339482806,Unterm Heilbrunnen,53.4815203,10.2260511,bus_stop,bus,platform,bus
339482809,An der Pollhofsbrücke,53.4797361,10.2306854,bus_stop,bus,platform,bus
339486111,Klgv Rothenhauschaussee,53.4734813,10.2554832,bus_stop,bus,platform,bus
339594734,Perelsstraße,53.5109803,10.202737,bus_stop,bus,platform,bus
339595154,Goerdelerstraße,53.5021905,10.2107493,bus_stop,bus,platform,bus
339595155,Bornmühlenweg,53.4998981,10.2109876,bus_stop,bus,platform,bus
339596193,Alte Holstenstraße,53.4906929,10.2080612,stop_position,stop_position,stop_position,bus
339596195,Mohnhof,53.4865672,10.2128718,stop_position,stop_position,stop_position,bus
339596196,Kirchhofsweg,53.4837859,10.2207002,bus_stop,bus,platform,bus
339596197,Unterm Heilbrunnen,53.482011,10.2240038,bus_stop,bus,platform,bus
339596199,An der Pollhofsbrücke,53.4795905,10.2316556,bus_stop,bus,platform,bus
339596441,Klgv Rothenhauschaussee,53.4736036,10.2553071,bus_stop,bus,platform,bus
339604023,"Börnsen, Dänenweg",53.4673107,10.2873195,bus_stop,bus,platform,bus
339608565,Feiningerstraße,53.5298159,10.14815,bus_stop,bus,platform,bus
339608570,Max-Klinger-Straße,53.5298803,10.1443549,bus_stop,bus,platform,bus
339608572,Schule Mümmelmannsberg,53.5298855,10.1420489,bus_stop,bus,platform,bus
339610962,Steinbeker Marktstraße,53.532682,10.1269772,bus_stop,bus,platform,bus
339610963,Mehrenskamp,53.5346622,10.1208697,bus_stop,bus,platform,bus
339610964,An der Schleemer Mühle,53.5371055,10.1163273,bus_stop,bus,platform,bus
339610965,Reclamstraße,53.5391093,10.1103245,stop_position,stop_position,stop_position,bus
339636914,S Wedel,53.5820376,9.7041948,stop_position,stop_position,stop_position,bus
339636917,S Wedel,53.5822523,9.7045265,stop_position,stop_position,stop_position,bus
339676717,S Diebsteich (Ostseite),53.5662961,9.9352613,bus_stop,bus,platform,bus
339676758,S Diebsteich (Ostseite),53.5661545,9.935165,bus_stop,bus,platform,bus
339676846,S Diebsteich (Westseite),53.5687519,9.9318157,bus_stop,bus,platform,bus
339676864,S Diebsteich (Westseite),53.5686724,9.931692,bus_stop,bus,platform,bus
339676964,Ruhrstraße,53.5701633,9.9236384,bus_stop,bus,platform,bus
339677567,Ruhrstraße,53.5701897,9.923473,bus_stop,bus,platform,bus
339678460,Marlowring,53.5737731,9.9247118,bus_stop,bus,platform,bus
339678951,Marlowring,53.5739382,9.9247788,bus_stop,bus,platform,bus
339679854,Winsberg (Süd),53.5744126,9.9175297,bus_stop,bus,platform,bus
339679939,Winsberg (West),53.5755406,9.9127363,bus_stop,bus,platform,bus
339680038,Winsberg (Nord),53.5766208,9.9150881,bus_stop,bus,platform,bus
339681323,Schnackenburgallee 56,53.5807444,9.9180587,bus_stop,bus,platform,bus
339681336,Schnackenburgallee 56,53.5799517,9.9179466,bus_stop,bus,platform,bus
339682511,Am Volkspark,53.5859167,9.9079206,bus_stop,bus,platform,bus
339682539,Am Volkspark,53.5854951,9.9084512,bus_stop,bus,platform,bus
339683569,Lederstraße,53.5897928,9.9076273,bus_stop,bus,platform,bus
339683578,Lederstraße,53.5891289,9.9071316,bus_stop,bus,platform,bus
339965442,Am Hohen Hause (Rentenversicherung),53.5917428,10.1095138,stop_position,stop_position,stop_position,bus
340186181,Sorenkoppel,53.5911434,10.1850875,stop_position,stop_position,stop_position,bus
340186182,Sorenkoppel,53.590531,10.184762,bus_stop,bus,platform,bus
340211039,"Wedel, Bei der Doppeleiche",53.5745817,9.7057978,stop_position,stop_position,stop_position,bus
340211042,"Wedel, Bei der Doppeleiche",53.5742421,9.7063701,bus_stop,bus,platform,bus
340397018,Wedel,53.5821762,9.70534,stop,rail,stop_position,rail
341052963,Kaden,53.7835974,9.9472325,stop_position,stop_position,stop_position,bus
341887173,Freizeitbad MidSommerland,53.4478092,9.9807376,bus_stop,bus,platform,bus
341887175,Außenmühle,53.4500084,9.982212,bus_stop,bus,platform,bus
341887177,Außenmühle,53.4502591,9.9821789,bus_stop,bus,platform,bus
343380171,S Holstenstraße,53.5616157,9.9480539,stop_position,stop_position,stop_position,bus
343466146,Hammer Straße,53.5693979,10.0631229,bus_stop,bus,platform,bus
343466148,Bf. Hasselbrook,53.5652504,10.057217,bus_stop,bus,platform,bus
343466152,Caspar-Voght-Straße,53.560896,10.061158,bus_stop,bus,platform,bus
343466155,Caspar-Voght-Straße,53.5608963,10.0614609,bus_stop,bus,platform,bus
343466158,Am Elisabethgehölz,53.5572736,10.0618888,bus_stop,bus,platform,bus
343466161,Am Elisabethgehölz,53.5576118,10.062033,bus_stop,bus,platform,bus
343466167,Beim Hammer Marktplatz,53.5570377,10.0540336,bus_stop,bus,platform,bus
343469340,Hübbesweg,53.5543668,10.0619158,bus_stop,bus,platform,bus
343469341,Hübbesweg,53.5546693,10.0611424,bus_stop,bus,platform,bus
343469344,U Rauhes Haus,53.5537894,10.0656902,bus_stop,bus,platform,bus
343469345,U Rauhes Haus,53.5541039,10.0653037,bus_stop,bus,platform,bus
343469346,Culinstraße,53.5519081,10.0730657,bus_stop,bus,platform,bus
343469347,Culinstraße,53.552067,10.0732731,bus_stop,bus,platform,bus
343469348,Bauerberg,53.550521,10.0779969,bus_stop,bus,platform,bus
343469349,Bauerberg,53.549785,10.0794207,bus_stop,bus,platform,bus
343472748,Horner Brückenweg,53.5453755,10.0884008,bus_stop,bus,platform,bus
343472751,Horner Brückenweg,53.5451861,10.0893623,bus_stop,bus,platform,bus
343472754,Washingtonallee,53.542042,10.0966423,bus_stop,bus,platform,bus
343472757,Washingtonallee,53.5426931,10.0950897,bus_stop,bus,platform,bus
343472759,Billstedter Hauptstraße,53.5406986,10.1001816,bus_stop,bus,platform,bus
343472761,Billstedter Hauptstraße,53.5408187,10.1014409,bus_stop,bus,platform,bus
343472764,Kirchlinden,53.5416611,10.1016927,bus_stop,bus,platform,bus
343472767,Bf. Hasselbrook,53.5646973,10.0576085,bus_stop,bus,platform,bus
343482174,Carl-Bremer-Ring,53.6030147,10.0846804,bus_stop,bus,platform,bus
343482175,Carl-Bremer-Ring,53.6029199,10.0841857,bus_stop,bus,platform,bus
343482176,Hegholt,53.601019,10.0802706,bus_stop,bus,platform,bus
343482177,Hegholt,53.6009319,10.080397,bus_stop,bus,platform,bus
343482178,Karl-Müller-Ring,53.6030195,10.0782884,bus_stop,bus,platform,bus
343482179,Karl-Müller-Ring,53.60305,10.0780789,bus_stop,bus,platform,bus
343482534,Ellernreihe,53.6066499,10.0810861,bus_stop,bus,platform,bus
343482535,Ellernreihe,53.6057058,10.0806094,bus_stop,bus,platform,bus
343485600,Ellernreihe (Mitte),53.6088562,10.0803532,bus_stop,bus,platform,bus
343485601,Ellernreihe (Mitte),53.6089573,10.0801371,bus_stop,bus,platform,bus
343485602,Heukoppel,53.6113301,10.0804226,bus_stop,bus,platform,bus
343485603,Heukoppel,53.6111752,10.0801562,bus_stop,bus,platform,bus
343487352,Fabriciusstraße,53.6089946,10.0677434,bus_stop,bus,platform,bus
343490267,Borchertring,53.6148875,10.0678452,bus_stop,bus,platform,bus
343526894,"Stellau, Am Dorfplatz",53.5895088,10.2357512,bus_stop,bus,platform,bus
343618343,"Stellau, Am Dorfplatz",53.5891407,10.2359996,stop_position,stop_position,stop_position,bus
343618347,"Stellau, Am Dorfplatz",53.5894684,10.2357147,stop_position,stop_position,stop_position,bus
343618353,"Stellau, Am Dorfplatz",53.5891227,10.2359476,bus_stop,bus,platform,bus
343860578,Hamburg-Harburg,53.4557216,9.9921337,stop,rail,stop_position,rail
343860596,Hamburg-Harburg,53.4557149,9.9920701,stop,rail,stop_position,rail
344364265,Altonaer Poststraße,53.5499494,9.9405475,bus_stop,bus,platform,bus
344414575,"Raa-Besenbek, Kirchensteig",53.7553295,9.6222788,stop_position,stop_position,stop_position,bus
344461082,Lühmannstraße,53.4577099,9.9468497,bus_stop,bus,platform,bus
344461084,Heimfelder Straße 123,53.460907,9.9401668,bus_stop,bus,platform,bus
344461086,Hans-Dewitz-Ring,53.4617803,9.9447217,bus_stop,bus,platform,bus
344461087,Maretstraße/ Bürgerzentrum,53.4520862,9.9835601,bus_stop,bus,platform,bus
344461089,Maretstraße/ Bürgerzentrum,53.452208,9.9831256,bus_stop,bus,platform,bus
344461090,Kasernenstraße (TU Hamburg),53.4640351,9.9688705,bus_stop,bus,platform,bus
344461091,Kasernenstraße (TU Hamburg),53.4636883,9.9701261,bus_stop,bus,platform,bus
344464079,Nachtigallenweg,53.4513892,9.9479607,bus_stop,bus,platform,bus
344464084,Strucksbarg,53.4500063,9.9375089,stop_position,stop_position,stop_position,bus
344464086,Strucksbarg,53.4498142,9.9379319,bus_stop,bus,platform,bus
344464095,Große Straße,53.4506053,9.9235584,bus_stop,bus,platform,bus
344464097,Große Straße,53.4504256,9.9238747,bus_stop,bus,platform,bus
344464098,Ehestorfer Weg (Mitte),53.4549664,9.9373495,bus_stop,bus,platform,bus
344464099,Bünte,53.4552648,9.9426333,bus_stop,bus,platform,bus
344464100,Bünte,53.4553256,9.9430929,bus_stop,bus,platform,bus
344467694,Ehestorfer Weg (Mitte),53.4549863,9.9367287,bus_stop,bus,platform,bus
344467698,Auf der Jahnhöhe,53.4537732,9.9294453,bus_stop,bus,platform,bus
344467701,Auf der Jahnhöhe,53.4538198,9.9291177,bus_stop,bus,platform,bus
344467704,Vahrenwinkelweg,53.4600962,9.9346606,bus_stop,bus,platform,bus
344467707,Goldene Wiege (Jahnhöhe),53.4586808,9.9351764,bus_stop,bus,platform,bus
344467712,Goldene Wiege (Jahnhöhe),53.4580001,9.9351449,bus_stop,bus,platform,bus
344467737,Hainholzweg (Mitte),53.4505844,9.9310306,bus_stop,bus,platform,bus
344467738,Hainholzweg (Mitte),53.4506719,9.9293927,bus_stop,bus,platform,bus
344474623,"Meckelfeld, Schulzentrum",53.4118655,10.0242171,stop_position,stop_position,stop_position,bus
344477906,Vorderkamp,53.4400327,10.0104911,bus_stop,bus,platform,bus
344477908,Höpenstraße,53.4415339,10.0037221,bus_stop,bus,platform,bus
344479063,Krankenhaus Mariahilf,53.4710909,9.9359162,bus_stop,bus,platform,bus
344479064,Krankenhaus Mariahilf,53.4708772,9.936909,bus_stop,bus,platform,bus
344479065,Eißendorfer Pferdeweg (Nord),53.4712087,9.9448005,bus_stop,bus,platform,bus
344479066,Eißendorfer Pferdeweg (Nord),53.4708863,9.9461358,bus_stop,bus,platform,bus
344481620,Eißendorfer Pferdeweg (Nord),53.4701803,9.9458636,bus_stop,bus,platform,bus
344481621,AK Harburg,53.4591783,9.9512511,bus_stop,bus,platform,bus
344481622,AK Harburg,53.4595787,9.9513526,bus_stop,bus,platform,bus
344488518,Schlachthofstraße (Süd),53.4595175,9.9942474,bus_stop,bus,platform,bus
344488519,Schlachthofstraße (Nord),53.4624099,9.9954403,bus_stop,bus,platform,bus
344488520,Neuländer Weg,53.4628219,10.0074352,bus_stop,bus,platform,bus
344488521,Neuländer Weg,53.462911,10.0068811,bus_stop,bus,platform,bus
344488522,Neuland,53.4628282,10.0039151,bus_stop,bus,platform,bus
344488523,Neuland,53.4629547,10.0042043,bus_stop,bus,platform,bus
344488525,Großmoorbogen (Neuländer See),53.4610739,10.0109633,bus_stop,bus,platform,bus
344488526,Großmoorbogen (Neuländer See),53.460614,10.0106908,bus_stop,bus,platform,bus
344488527,Großmoorring,53.4560128,10.0077492,bus_stop,bus,platform,bus
344488528,Großmoorring,53.4568061,10.0089915,bus_stop,bus,platform,bus
344488529,Wohlersweg,53.4559318,9.9995896,bus_stop,bus,platform,bus
344488530,Wohlersweg,53.4556567,9.9995328,bus_stop,bus,platform,bus
344502352,Beutnerring (Kehre),53.4436818,9.9537078,bus_stop,bus,platform,bus
344502355,Up den Wiemen (EKZ Marmstorf),53.4407297,9.9597959,bus_stop,bus,platform,bus
344502359,Up den Wiemen (EKZ Marmstorf),53.44066,9.9593962,bus_stop,bus,platform,bus
344502360,Eddelbüttelkamp,53.4391632,9.9654145,bus_stop,bus,platform,bus
344502361,Marmstorfer Kirche,53.4395184,9.9674366,bus_stop,bus,platform,bus
344502362,Nymphenweg,53.4416731,9.9682296,bus_stop,bus,platform,bus
344502367,Rabenstein,53.4458887,9.9691133,bus_stop,bus,platform,bus
344502373,Marmstorfer Weg (Nord),53.451497,9.9721357,bus_stop,bus,platform,bus
344502374,Marmstorfer Weg (Nord),53.4520759,9.9727508,bus_stop,bus,platform,bus
344502375,Rabenstein,53.4464831,9.969467,bus_stop,bus,platform,bus
344502376,Marmstorfer Kirche,53.4394549,9.9676259,bus_stop,bus,platform,bus
344502377,Nymphenweg,53.4418837,9.9686236,bus_stop,bus,platform,bus
344502378,Harmsstraße,53.4547294,9.9763424,bus_stop,bus,platform,bus
344502379,Harmsstraße,53.4549664,9.9763547,bus_stop,bus,platform,bus
344502380,Knoopstraße/Bremer Straße,53.4580471,9.9810618,bus_stop,bus,platform,bus
344502381,Harburg Rathaus (Eißendorfer Straße),53.4600543,9.9769139,bus_stop,bus,platform,bus
344502382,Knoopstraße/Bremer Straße,53.4568544,9.9787909,bus_stop,bus,platform,bus
344502383,Zum Jägerfeld,53.435516,9.9775411,bus_stop,bus,platform,bus
344502386,Feuerteichweg,53.4367022,9.9667679,bus_stop,bus,platform,bus
344502387,Feuerteichweg,53.4362749,9.9667154,bus_stop,bus,platform,bus
344506717,Marmstorfer Weg (Nord),53.451436,9.9709577,bus_stop,bus,platform,bus
344506721,Appelbütteler Weg,53.4366559,9.9344297,bus_stop,bus,platform,bus
344506723,Langenberg,53.4395638,9.9407849,bus_stop,bus,platform,bus
344506724,Schafshagenberg,53.4409742,9.9460746,bus_stop,bus,platform,bus
344506725,Schafshagenberg,53.4407087,9.9449807,bus_stop,bus,platform,bus
344506726,Vogelhüttenberg,53.4427015,9.9499746,bus_stop,bus,platform,bus
344506727,Vogelhüttenberg,53.4425989,9.9493305,bus_stop,bus,platform,bus
344506728,Neuer Friedhof,53.4460589,9.9567836,bus_stop,bus,platform,bus
344506729,Neuer Friedhof,53.4451342,9.9543924,bus_stop,bus,platform,bus
344506732,Eißendorfer Mühlenweg,53.4482957,9.9619067,bus_stop,bus,platform,bus
344506735,Gottschalkring,53.4496885,9.9664003,bus_stop,bus,platform,bus
344506738,Gottschalkring,53.4497847,9.9661196,bus_stop,bus,platform,bus
344550000,S Rothenburgsort,53.539628,10.0430433,bus_stop,bus,platform,bus
344550003,S Rothenburgsort,53.5395933,10.0433928,bus_stop,bus,platform,bus
344587634,Groß Moor,53.4451392,10.0465136,bus_stop,bus,platform,bus
344644091,U S Berliner Tor (Bürgerweide),53.553213,10.0260229,bus_stop,bus,platform,bus
344644092,U S Berliner Tor (Bürgerweide),53.5528976,10.0253753,bus_stop,bus,platform,bus
344703309,U Stephansplatz,53.5581702,9.9882438,stop_position,stop_position,stop_position,bus
344714277,Diagonalstraße,53.5489136,10.0595148,bus_stop,bus,platform,bus
344714524,Billerhuder Insel,53.5440032,10.0580538,bus_stop,bus,platform,bus
344714762,Billerhuder Insel,53.5443774,10.0589549,bus_stop,bus,platform,bus
344715541,Bullenhuser Damm (Ost),53.5423513,10.0518053,bus_stop,bus,platform,bus
344715588,Bullenhuser Damm (Ost),53.542108,10.0519044,bus_stop,bus,platform,bus
344715970,Großmannstraße,53.5413834,10.0486242,bus_stop,bus,platform,bus
344716019,Großmannstraße,53.541146,10.049012,bus_stop,bus,platform,bus
344720728,Bredowbrücke,53.5295526,10.0761013,bus_stop,bus,platform,bus
344720939,Grusonstraße,53.5315696,10.0802137,bus_stop,bus,platform,bus
344862943,Neumühler Kirchenweg,53.5447548,9.9287512,bus_stop,bus,platform,bus
344863346,Große Elbstraße,53.5440853,9.9424138,bus_stop,bus,platform,bus
344937374,Grevenweg,53.5510456,10.0433953,bus_stop,bus,platform,bus
344937504,Grevenweg,53.5509149,10.0435242,bus_stop,bus,platform,bus
344938563,Wendenstraße,53.5482221,10.0303535,bus_stop,bus,platform,bus
344939300,Süderstraße,53.546008,10.0303124,bus_stop,bus,platform,bus
344939696,Grüne Brücke,53.5437016,10.0409497,bus_stop,bus,platform,bus
344939697,Grüne Brücke,53.5435621,10.0407311,bus_stop,bus,platform,bus
344942339,Blaue Brücke,53.5392044,10.0839744,bus_stop,bus,platform,bus
344942353,Blaue Brücke,53.5382994,10.0835486,bus_stop,bus,platform,bus
344958379,Eekholtesweg,53.5418062,10.0834428,bus_stop,bus,platform,bus
344976879,Wöhlerstraße,53.5353959,10.0813372,bus_stop,bus,platform,bus
344977508,Berzeliusstraße (West),53.5359019,10.0876597,bus_stop,bus,platform,bus
344978359,Wöhlerstraße,53.5359664,10.0831856,bus_stop,bus,platform,bus
344978767,Liebigstraße 30,53.5336218,10.0892238,bus_stop,bus,platform,bus
344978807,Liebigstraße 30,53.5341236,10.0872532,bus_stop,bus,platform,bus
344979633,Liebigstraße (Mitte),53.5328557,10.0943082,bus_stop,bus,platform,bus
344979961,S Veddel (Westseite),53.5229838,10.0117924,bus_stop,bus,platform,bus
344980682,Liebigstraße (Mitte),53.5321168,10.0958376,bus_stop,bus,platform,bus
344980842,Liebigstraße (Mitte),53.5327501,10.0965894,bus_stop,bus,platform,bus
344982496,Moorfleeter Straße (Mitte),53.5293289,10.0942763,bus_stop,bus,platform,bus
344982580,Moorfleeter Straße (Mitte),53.5300006,10.0948647,bus_stop,bus,platform,bus
344983129,Pinkertweg (Mitte),53.5270368,10.0933349,bus_stop,bus,platform,bus
344983493,Pinkertweg (Mitte),53.5252715,10.0919414,bus_stop,bus,platform,bus
344984257,Moorfleeter Straße (Süd),53.5227197,10.0881193,bus_stop,bus,platform,bus
344984687,Freihafenelbbrücke (Süd),53.5304842,10.019367,bus_stop,bus,platform,bus
344985378,Bredowstraße (Mitte),53.5246334,10.0832003,bus_stop,bus,platform,bus
344985502,Bredowstraße (Mitte),53.524694,10.0827632,bus_stop,bus,platform,bus
344987436,Pinkertbrücke,53.5273281,10.0864465,bus_stop,bus,platform,bus
344987736,Pinkertweg 12,53.5265875,10.0904544,bus_stop,bus,platform,bus
344987882,Pinkertweg (Mitte),53.526448,10.0919042,bus_stop,bus,platform,bus
344988168,Pinkertbrücke,53.5275759,10.0857538,bus_stop,bus,platform,bus
344988366,Feuerwehrakademie Hamburg,53.527129,10.0800963,bus_stop,bus,platform,bus
344988405,Feuerwehrakademie Hamburg,53.5275154,10.0789464,bus_stop,bus,platform,bus
344988792,Feuerwehrakademie Hamburg,53.5266026,10.0796273,bus_stop,bus,platform,bus
344989607,Grusonstraße,53.5321534,10.0793428,bus_stop,bus,platform,bus
344990848,Grusonstraße,53.5319035,10.0817045,bus_stop,bus,platform,bus
344991616,Borsigstraße (Mitte),53.5335282,10.0737666,bus_stop,bus,platform,bus
344992229,Moorfleeter Straße (Mitte),53.5300185,10.0930853,bus_stop,bus,platform,bus
344993063,Werner-Siemens-Straße 34,53.5305159,10.0904127,bus_stop,bus,platform,bus
344993259,Werner-Siemens-Straße 20,53.5313454,10.0860971,bus_stop,bus,platform,bus
344993417,Werner-Siemens-Straße 20,53.5313887,10.0851083,bus_stop,bus,platform,bus
344993649,Werner-Siemens-Straße 34,53.5300719,10.092133,bus_stop,bus,platform,bus
344995895,Berzeliusstraße (Mitte),53.5339314,10.0969248,bus_stop,bus,platform,bus
344996404,Berzeliusstraße (Mitte),53.5343485,10.0976571,bus_stop,bus,platform,bus
344996659,Berzeliusstraße (Mitte),53.5343943,10.0962031,bus_stop,bus,platform,bus
344997170,Moorfleeter Straße (Nord),53.5354965,10.0980612,bus_stop,bus,platform,bus
344997352,Moorfleeter Straße (Nord),53.5364506,10.0987895,bus_stop,bus,platform,bus
345001598,Borstelmannsweg,53.550559,10.0489774,bus_stop,bus,platform,bus
345001667,Borstelmannsweg,53.5502843,10.0501943,bus_stop,bus,platform,bus
345002598,U Burgstraße,53.5552912,10.043083,bus_stop,bus,platform,bus
345003873,U Burgstraße,53.5562915,10.04004,bus_stop,bus,platform,bus
345003941,U Burgstraße,53.5561372,10.0403978,bus_stop,bus,platform,bus
345127272,Spanische Furt,53.6249805,9.9169117,stop_position,stop_position,stop_position,bus
345128159,Wogenmannsburg,53.6261229,9.9040727,stop_position,stop_position,stop_position,bus
345129166,Burgwedeltwiete,53.641948,9.911689,stop_position,stop_position,stop_position,bus
345129178,Scheelring,53.6392474,9.9104099,stop_position,stop_position,stop_position,bus
345294491,Wilhelmsburg,53.498483,10.0067581,stop,rail,stop_position,rail
345298670,Waldfrieden (Kehre),53.4495166,9.8679098,bus_stop,bus,platform,bus
345299440,An de Geest,53.4706081,9.8189706,bus_stop,bus,platform,bus
345299442,An de Geest,53.4698944,9.8185239,bus_stop,bus,platform,bus
345309955,Hogrevestraße,53.5767459,10.0727059,bus_stop,bus,platform,bus
345309957,Hogrevestraße,53.5772442,10.0726707,bus_stop,bus,platform,bus
345309958,Rahnstraße,53.604807,10.0704084,bus_stop,bus,platform,bus
345309960,Rahnstraße,53.6060519,10.0712529,bus_stop,bus,platform,bus
345309962,Königsberger Straße,53.6230985,10.0838764,bus_stop,bus,platform,bus
345309963,Maisredder,53.6271034,10.0857413,bus_stop,bus,platform,bus
345309965,Maisredder,53.6268092,10.0852657,bus_stop,bus,platform,bus
345309966,Am Damm,53.6315128,10.088559,bus_stop,bus,platform,bus
345309968,Am Damm,53.6323598,10.0896787,bus_stop,bus,platform,bus
345309969,Rolfinckstraße,53.6388584,10.0944137,bus_stop,bus,platform,bus
345309971,Rolfinckstraße,53.6395348,10.095383,bus_stop,bus,platform,bus
345309973,Frahmredder,53.6466108,10.1015939,bus_stop,bus,platform,bus
345309975,Frahmredder,53.6474718,10.1016283,bus_stop,bus,platform,bus
345309977,S Poppenbüttel (Stormarnplatz),53.6514068,10.0944552,stop_position,stop_position,stop_position,bus
345541413,Fuhlsbütteler Weg,53.6223404,9.9549657,bus_stop,bus,platform,bus
345541414,An der Lohe,53.6237635,9.9527938,bus_stop,bus,platform,bus
345541415,Herzog-Bruno-Weg,53.6255961,9.9469314,bus_stop,bus,platform,bus
345541416,Graf-Anton-Weg,53.6272595,9.9443044,bus_stop,bus,platform,bus
345541417,Vietinghoffweg,53.6341844,9.9413913,bus_stop,bus,platform,bus
345541418,Gottschalkweg,53.6358443,9.943632,bus_stop,bus,platform,bus
345541419,Vielohweg (Mitte),53.6386254,9.9454333,bus_stop,bus,platform,bus
345541423,U Niendorf Nord,53.6405166,9.951219,bus_stop,bus,platform,bus
345544869,Pommernweg,53.642821,9.9567021,bus_stop,bus,platform,bus
345544870,Keltenweg,53.6461853,9.9578668,bus_stop,bus,platform,bus
345544871,Ermlandweg,53.6489586,9.992158,bus_stop,bus,platform,bus
345544872,Wrangelkoppel,53.648328,9.9961515,bus_stop,bus,platform,bus
345544873,Samlandweg,53.6486366,10.0031466,bus_stop,bus,platform,bus
345544874,Rittmerskamp,53.648111,10.0084295,bus_stop,bus,platform,bus
345544875,Rittmerskamp,53.6485726,10.0095483,bus_stop,bus,platform,bus
345544876,Am Schulwald,53.6501998,10.0270997,bus_stop,bus,platform,bus
345544877,Lademannbogen,53.6486469,10.0366977,bus_stop,bus,platform,bus
345544878,Glashütter Landstraße,53.6475646,10.0420555,bus_stop,bus,platform,bus
345544879,Brillkamp,53.6465609,10.0497204,bus_stop,bus,platform,bus
345544880,Am Hehsel,53.6473753,10.0567212,bus_stop,bus,platform,bus
345544881,Ruscheweyhstraße,53.6495721,10.0609502,bus_stop,bus,platform,bus
345544882,Goldröschenweg,53.6515717,10.0684563,bus_stop,bus,platform,bus
345544883,Alte Landstraße (Nord),53.6531178,10.0765876,bus_stop,bus,platform,bus
345549806,S Poppenbüttel (Wentzelplatz),53.6519562,10.0930997,stop_position,stop_position,stop_position,bus
